experiment_id,timestamp,symbol,model_name,method,hyperparameters,dataset_version,cv_method,n_splits,val_rmse,val_r2,test_rmse,test_r2,directional_accuracy,beats_baseline,training_time_s,seed,best
RELIANCE_NS_xgboost_random_451b50580d,2026-07-23T14:31:58+00:00,RELIANCE.NS,xgboost,random,"{""colsample_bytree"": 0.7541666010159664, ""learning_rate"": 0.0010953435185048703, ""max_depth"": 4, ""n_estimators"": 233, ""reg_lambda"": 0.009206654892274768, ""subsample"": 0.8733054075301833}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.01712429850800984,-0.006454551316231516,0.013078088985824557,-0.006179221358450615,0.506631299734748,False,18.361501700012013,42,false
RELIANCE_NS_lightgbm_random_3fde99c462,2026-07-23T14:32:15+00:00,RELIANCE.NS,lightgbm,random,"{""colsample_bytree"": 0.7801997007878172, ""learning_rate"": 0.0010785962778329494, ""n_estimators"": 238, ""num_leaves"": 28, ""reg_lambda"": 1.7123375973163988, ""subsample"": 0.7218455076693483}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.01709726689481285,-0.003279575478139618,0.013074727315008456,-0.005662019096550619,0.4986737400530504,False,9.77212119998876,42,false
RELIANCE_NS_ridge_random_efa1bcc880,2026-07-23T14:33:32+00:00,RELIANCE.NS,ridge,random,"{""alpha"": 70.72114131472235}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.01861315202345778,-0.18907278020954377,0.01636173539301659,-0.5748728571179997,0.4761273209549072,False,3.945988400024362,42,false
RELIANCE_NS_decision_tree_random_4ed9c88598,2026-07-23T14:33:33+00:00,RELIANCE.NS,decision_tree,random,"{""max_depth"": 9, ""max_features"": ""log2"", ""min_samples_leaf"": 92}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.01736158677731927,-0.03454031495050036,0.013285857306404027,-0.03840300373711014,0.5159151193633952,False,0.5772890000371262,42,false
RELIANCE_NS_random_forest_random_59488f1d61,2026-07-23T14:33:49+00:00,RELIANCE.NS,random_forest,random,"{""max_depth"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 26, ""n_estimators"": 188}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.0170729933704307,-0.00043282296076041504,0.013195473191162438,-0.024322484152948354,0.4973474801061008,False,15.032123800017871,42,false
RELIANCE_NS_gradient_boosting_random_b82b76b592,2026-07-23T14:34:11+00:00,RELIANCE.NS,gradient_boosting,random,"{""l2_regularization"": 0.06796578090758151, ""learning_rate"": 0.001124579825911934, ""max_depth"": 4, ""max_iter"": 237}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.017059197554443076,0.001183321387656311,0.013055723712595205,-0.0027407631463618465,0.5159151193633952,False,7.272048200014979,42,false
RELIANCE_NS_xgboost_random_451b50580d,2026-07-23T14:34:31+00:00,RELIANCE.NS,xgboost,random,"{""colsample_bytree"": 0.7541666010159664, ""learning_rate"": 0.0010953435185048703, ""max_depth"": 4, ""n_estimators"": 233, ""reg_lambda"": 0.009206654892274768, ""subsample"": 0.8733054075301833}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.01712429850800984,-0.006454551316231516,0.013078088985824557,-0.006179221358450615,0.506631299734748,False,17.33326779998606,42,false
RELIANCE_NS_lightgbm_random_3fde99c462,2026-07-23T14:34:46+00:00,RELIANCE.NS,lightgbm,random,"{""colsample_bytree"": 0.7801997007878172, ""learning_rate"": 0.0010785962778329494, ""n_estimators"": 238, ""num_leaves"": 28, ""reg_lambda"": 1.7123375973163988, ""subsample"": 0.7218455076693483}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.01709726689481285,-0.003279575478139618,0.013074727315008456,-0.005662019096550619,0.4986737400530504,False,9.312138300039805,42,false
HDFCBANK_NS_ridge_random_42949045ed,2026-07-23T14:34:49+00:00,HDFCBANK.NS,ridge,random,"{""alpha"": 70.72114131472235}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""HDFCBANK.NS""}",timeseries,3,0.017696373744245122,-0.15994949493063504,0.014969167301131287,-0.4313153916688499,0.5112582781456954,False,0.38101929996628314,42,false
HDFCBANK_NS_decision_tree_random_0ee291af06,2026-07-23T14:34:50+00:00,HDFCBANK.NS,decision_tree,random,"{""max_depth"": 4, ""max_features"": ""log2"", ""min_samples_leaf"": 47}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""HDFCBANK.NS""}",timeseries,3,0.016690546028254104,-0.03183820907086554,0.012920054714296799,-0.06627386037931449,0.5086092715231788,False,0.3246575000230223,42,false
